image_path,category,subcategory,full_label
Data\Hazardous\e-waste\156050-wrdgfxdtvg-1615456453.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\2020_8largeimg_799107359 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\2020_8largeimg_799107359.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\2050_E-Waste_Asian_Outlook_Web_title - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\2050_E-Waste_Asian_Outlook_Web_title.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\20_20130315 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\20_20130315.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\25896 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\25896.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\3283392878_d023c2ef93 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\3283392878_d023c2ef93.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\341a4407444002d51dff14946e857c65 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\341a4407444002d51dff14946e857c65.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\47-e-waste-a-growing-concern - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\47-e-waste-a-growing-concern.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\516ee9d3b98a42557dc49476674823f0--e-waste-recycling-recycling-programs - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\516ee9d3b98a42557dc49476674823f0--e-waste-recycling-recycling-programs.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\5927e3e4f1744da1ce90e7a09c175334 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\5927e3e4f1744da1ce90e7a09c175334.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\5g-internet-race-huawei-04 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\5g-internet-race-huawei-04.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\6184AcGb9XL - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\6184AcGb9XL.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\61DVdFF9f-L - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\61DVdFF9f-L.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\640339-50P_PRO - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\640339-50P_PRO.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\65481011 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\65481011.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\66016104-inefficient-tungsten-light-bulbs-discarded-in-a-trash-can-green-eco-concept - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\66016104-inefficient-tungsten-light-bulbs-discarded-in-a-trash-can-green-eco-concept.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\694898-electronic-waste-thinkstock - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\694898-electronic-waste-thinkstock.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\6ft-Fluorescent-Box-Gallery-Image-1 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\6ft-Fluorescent-Box-Gallery-Image-1.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\74409247-old-cellphones-and-battery-electronic-waste-concept - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\74409247-old-cellphones-and-battery-electronic-waste-concept.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\800px-Ewaste-pile - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\800px-Ewaste-pile.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\8085 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\8085.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\8ft-Fluorescent-Box-Gallery-Image-1 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\8ft-Fluorescent-Box-Gallery-Image-1.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\abfall-ressourcen_produktverantwortung_elektronikaltgeraete_foto_fernseher-berg - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\abfall-ressourcen_produktverantwortung_elektronikaltgeraete_foto_fernseher-berg.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\AdobeStock_365525290 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\AdobeStock_365525290.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Alabama_CurtisPalmer - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Alabama_CurtisPalmer.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\an-electronics-e-waste-recycling-collection-area-the-collection-is-APK6DT - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\an-electronics-e-waste-recycling-collection-area-the-collection-is-APK6DT.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\archives-ewaste-one_one - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\archives-ewaste-one_one.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\aving-led-and-fluorescent-lightbulbs-infographic-on-a-blue-background-vector - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\aving-led-and-fluorescent-lightbulbs-infographic-on-a-blue-background-vector.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Avv5bVd22NhcKDUGMWzvNW - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Avv5bVd22NhcKDUGMWzvNW.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\bbf3173e-a750-4687-97be-50f2a4cd2d2b - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\bbf3173e-a750-4687-97be-50f2a4cd2d2b.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\BLOG-Which-light-bulbs-need-a-ballast - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\BLOG-Which-light-bulbs-need-a-ballast.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\bulbs2 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\bulbs2.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\BulbSchematic - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\BulbSchematic.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\bulbs_lg - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\bulbs_lg.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\CFL - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\CFL-1 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\CFL-1.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\CFL-VS-LED-Lighting - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\CFL-VS-LED-Lighting.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\CFL.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\cfllightbulbs - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\cfllightbulbs.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\cfl_app - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\cfl_app.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\cfl_bulbs - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\cfl_bulbs.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Challenges-and-Opportunities-in-Electronic-Waste-Management-in-India-SHAMI - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Challenges-and-Opportunities-in-Electronic-Waste-Management-in-India-SHAMI.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\circuit-board-electronic-waste-for-recycling-with-selective-focus-main-board - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\circuit-board-electronic-waste-for-recycling-with-selective-focus-main-board.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\close-up-shot-of-some-electronic-waste-E88KF4 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\close-up-shot-of-some-electronic-waste-E88KF4.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Compact-fluorescent-lamps - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Compact-fluorescent-lamps.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\compact-fluorescent-light-bulb-vector-3890 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\compact-fluorescent-light-bulb-vector-3890.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\compact-fluorescent-light-bulbs-with-typical-color-temperatures-vector-HGPGPK - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\compact-fluorescent-light-bulbs-with-typical-color-temperatures-vector-HGPGPK.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\computer-electronic-waste-29637446 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\computer-electronic-waste-29637446.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\db4789b29626 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\db4789b29626.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\depositphotos_30453211-stock-photo-modern-electronic-waste - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\depositphotos_30453211-stock-photo-modern-electronic-waste.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\depositphotos_38625459-stock-photo-incandescent-compact-fluorescent-halogen-lamps - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\depositphotos_38625459-stock-photo-incandescent-compact-fluorescent-halogen-lamps.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\detail_th_lightbulbs_cfl_content.jpg - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\detail_th_lightbulbs_cfl_content.jpg.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\disposing-lightbulbs-batteries - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\disposing-lightbulbs-batteries.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-inside-green-recycling-symbol-e-waste-concept-illustration-with-1118223065 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-inside-green-recycling-symbol-e-waste-concept-illustration-with-1118223065.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-schrott2 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-schrott2.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\E-Waste - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-2049017_1280 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-2049017_1280.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-3 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-3.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-e-waste-old-mobile-phones-battery-isolated-white-background-177536164 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-e-waste-old-mobile-phones-battery-isolated-white-background-177536164.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-electronic-waste-recycling-and-management - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-electronic-waste-recycling-and-management.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-lg-238744418 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-lg-238744418.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\E-Waste-Management-in-India - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\E-Waste-Management-in-India-2016-Rules-Challenges-upsc-ias-essay3-e1559907374322 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\E-Waste-Management-in-India-2016-Rules-Challenges-upsc-ias-essay3-e1559907374322.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\E-Waste-Management-in-India.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-policy-recast-to-focus-on-no-of-products-recycled - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-policy-recast-to-focus-on-no-of-products-recycled.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-process - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-process.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-recycling-law-1 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste-recycling-law-1.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\E-Waste.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste2 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste2.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\E-Waste20types-493414483 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\E-Waste20types-493414483.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste22 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste22.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste3 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste3.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste4 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\e-waste4.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\E-Waste_Landfill - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\E-Waste_Landfill.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\ectric-lighting-types-incandescent-light-bulb-halogen-lamp-cfl-and-573739525 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\ectric-lighting-types-incandescent-light-bulb-halogen-lamp-cfl-and-573739525.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\ectronic-gadgets-devices-on-white-table-e-waste-planned-obsolescence-2KF1CDY - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\ectronic-gadgets-devices-on-white-table-e-waste-planned-obsolescence-2KF1CDY.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electonic-waste - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electonic-waste.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electrical-electronic-waste-1 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electrical-electronic-waste-1.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-recycling - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-recycling.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-collection-center-subsequent-recycling-circular-economy_761147-84 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-collection-center-subsequent-recycling-circular-economy_761147-84.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-disposal - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-disposal.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-e-waste - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-e-waste-167412842216x9 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-e-waste-167412842216x9.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Electronic-Waste-E-Waste-WEEE - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Electronic-Waste-E-Waste-WEEE.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-e-waste.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-electronic-waste-old-computers-monitors-other-devices-to-recycle-109977003 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-electronic-waste-old-computers-monitors-other-devices-to-recycle-109977003.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-hand-dropping-old-damaged-smartphone-bin-e-garbage-152109224 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-hand-dropping-old-damaged-smartphone-bin-e-garbage-152109224.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-hero - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-hero.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Electronic-waste-management - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Electronic-waste-management.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-ready-for-recycling-isolated-on-white-background-J769FF - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-ready-for-recycling-isolated-on-white-background-J769FF.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-statistics - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-statistics.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-stock-photo_csp13003320 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste-stock-photo_csp13003320.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\electronic-waste.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Electronic-waste2-scaled - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Electronic-waste2-scaled.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Electronic_waste_at_Agbogbloshie2C_Ghana - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Electronic_waste_at_Agbogbloshie2C_Ghana.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Energiesparlampe_01_retouched - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\Energiesparlampe_01_retouched.jpg,Hazardous,e-waste,Hazardous_e-waste
Data\Hazardous\e-waste\energy-saving-bulbs-spent-incandescent-halogen-cfi-fluorescent-led-174891292 - Copy.jpg,Hazardous,e-waste,Hazardous_e-waste
